 nT
YEAR DOY HR  1    2     3     4     5        6     7     8     9  10   11   12 
2024  58  9 51   4.6   3.8  -1.1   1.7  102982.   5.5  438.  2.21  7   -19   40
2024  58 10 51   4.4   2.7  -2.4   0.9  114628.   4.9  442.  1.96  7   -19   26
2024  58 11 51   4.9   3.3  -3.3   0.3  112531.   4.6  443.  1.85  7   -18   38
2024  58 12 51   4.7   3.6  -2.4   1.0  101805.   4.4  439.  1.72 10   -15   68
2024  58 13 51   4.3   3.2  -2.5   0.8   91376.   3.8  431.  1.44 10   -13   63
2024  58 14 51   3.8   2.4  -2.3  -0.9   93335.   3.4  417.  1.26 10   -11   95
2024  58 15 51   4.0   1.8  -3.3  -1.1   78310.   3.1  410.  1.09 10   -14  107
2024  58 16 51   3.7   2.0  -2.9  -0.6   77254.   3.2  407.  1.09 10   -13  156
2024  58 17 51   2.6   1.3  -0.4  -1.5   75759.   3.4  411.  1.29 10   -13  160
2024  58 18 51   2.9   2.2  -0.8  -1.1   74009.   3.3  406.  1.25 30   -11  395
2024  58 19 51   3.2   2.1  -2.1  -0.9   62295.   3.2  403.  1.15 30   -10  108
2024  58 20 51   3.0   1.2  -1.5  -1.9   61076.   3.2  409.  1.19 30   -12   70
2024  58 21 51   3.1   2.0  -2.1  -0.7   50397.   3.3  403.  1.15 10   -14   38
2024  58 22 51   3.0   2.5  -0.6  -0.9   53601.   3.3  396.  1.13 10   -11   28
2024  58 23 51   3.4   2.6  -1.5  -1.2   49799.   3.4  396.  1.17 10    -7   34
2024  59  0 51   3.5   2.9  -1.8  -0.6   43679.   3.2  390.  1.04 10    -3   39
2024  59  1 51   3.3   3.2  -0.3  -0.1   51318.   3.0  380.  0.99 10    -4   31
2024  59  2 51   3.3   3.0   0.2  -0.8   50627.   3.3  379.  1.07 10    -4   34
2024  59  3 51   3.2   2.9  -1.2   0.2   42808.   3.3  378.  1.04 13    -5   38
2024  59  4 51   3.2   3.1   0.3   0.1   54356.   3.1  369.  0.96 13    -6   47
2024  59  5 51   3.1   2.8   0.8  -0.5   46743.   3.3  369.  1.01 13   -10  112
2024  59  6 51   3.1   1.8  -0.5  -1.6   43132.   3.5  371.  1.06 17   -11  101
2024  59  7 51   3.0   2.3  -1.1  -1.0   46743.   3.5  376.  1.08 17    -9   53
2024  59  8 51   3.7   1.2  -3.1  -1.0   48961.   4.5  391.  1.46 17    -7   71
2024  59  9 51   3.8   0.8  -2.1  -2.7   45641.   4.6  398.  1.54 20   -10   94
2024  59 10 51   4.5   2.2  -2.2  -2.8   44528.   3.9  396.  1.28 20   -17  201
2024  59 11 51   3.7   1.8  -0.1  -2.3   82606.   3.6  418.  1.25 20   -18  335
2024  59 12 51   3.7   2.9  -1.0   0.8   72880.   4.1  417.  1.38  7   -15  108
2024  59 13 51   2.7   2.4  -0.5   0.5   69737.   3.4  423.  1.15  7   -11   58
2024  59 14 51   3.1   2.8  -0.9  -0.5   55355.   2.9  430.  1.02  7   -12   44
2024  59 15 51   3.3   3.1  -0.9  -0.3   54676.   2.6  431.  0.92  7   -12   48
2024  59 16 51   3.3   3.0  -1.0  -0.7   55881.   2.6  432.  0.93  7   -10   45
2024  59 17 51   3.1   2.6  -1.3   0.7   79184.   3.1  435.  1.16  7    -9   42
2024  59 18 51   3.0   2.7  -0.8  -0.3   83278.   3.0  427.  1.10 10    -7   45
2024  59 19 51   2.9   2.4  -1.2  -0.2   82006.   3.2  430.  1.18 10    -5  132
2024  59 20 51   2.7   2.7   0.1  -0.3   78087.   3.0  425.  1.10 10    -8  115
2024  59 21 51   2.8   2.5   0.4  -0.9   78615.   3.2  426.  1.14 10   -10  133
2024  59 22 51   2.5   2.0   0.8   1.0   79294.   3.4  428.  1.21 10    -9  118
2024  59 23 51   2.4  -0.6   0.5   2.1   70066.   3.3  427.  1.21 10    -7   31
2024  60  0 51   2.4   0.6   1.0   1.8   68382.   3.4  430.  1.25  3    -2   35
2024  60  1 51   2.7   0.5   1.6   2.0   78561.   3.3  429.  1.23  3     0   34
2024  60  2 51   3.4   2.5   0.4   1.1   64419.   3.0  421.  1.07  3    -1   35
2024  60  3 51   4.2   4.2  -0.5   0.2   52851.   2.5  403.  0.78  0    -1   34
2024  60  4 51   4.3   4.1  -1.1   0.2   56690.   2.8  400.  0.86  0     1   33
2024  60  5 51   4.4   4.0  -0.5   1.2   89217.   3.3  401.  1.09  0    -1   33
2024  60  6 51   4.4   2.8  -2.7  -0.9   86783.   3.7  401.  1.19 10    -1   40
2024  60  7 51   4.4   1.4  -3.6  -1.3   90381.   4.5  411.  1.53 10     0   97
2024  60  8 51   4.4   0.9  -3.3  -0.7   95868.   4.7  409.  1.58 10    -1  193
2024  60  9 51   4.7   3.6  -1.8   1.2   86457.   4.3  397.  1.35 13     1  100
2024  60 10 51   4.7   3.3  -2.8   0.3   90338.   4.6  395.  1.41 13     1   60
2024  60 11 51   4.5   3.1  -2.6   0.3  102831.   4.3  393.  1.37 13    -1   39
2024  60 12 51   4.2   2.8  -2.1  -1.2   90163.   4.6  391.  1.43 17    -1   47
2024  60 13 51   3.9   2.1  -2.2  -1.7   95429.   4.8  389.  1.51 17    -4   88
2024  60 14 51   4.0   1.6  -1.4  -0.3   90852.   4.9  388.  1.52 17    -4  158
2024  60 15 51   4.7   3.8  -0.6   2.2   79817.   4.2  381.  1.25 10    -4  158
2024  60 16 51   4.5   2.7  -3.3   1.5   78528.   4.2  384.  1.27 10    -1   60
2024  60 17 51   4.3   2.8  -2.9  -0.4   80658.   4.2  381.  1.27 10     0   42
2024  60 18 51   4.5   3.9  -1.6   1.1   71877.   3.7  377.  1.06  3    -2   36
2024  60 19 51   4.9   3.9   0.2   2.6   69439.   4.0  376.  1.12  3    -3   29
2024  60 20 51   4.5   3.5   2.2   1.5   66269.   3.9  371.  1.08  3    -4   24
2024  60 21 51   4.4   4.0   1.2   1.3   63856.   3.9  369.  1.06  7    -4   25
2024  60 22 51   3.8   2.6   0.8  -0.4   68791.   4.3  380.  1.23  7    -2   29
2024  60 23 51   4.5  -2.7  -0.5  -3.1   42184.   3.8  403.  1.27  7     0   30
2024  61  0 51   4.4  -2.9  -1.2  -2.9   45388.   4.0  404.  1.33 27     5   44
2024  61  1 51   4.5  -3.0  -0.3  -3.1   42796.   3.9  402.  1.29 27     1  168
2024  61  2 51   5.0  -3.8   0.2  -3.2   26703.   3.4  397.  1.10 27    -5  235
2024  61  3 51   5.1  -4.0  -0.2  -2.5   26488.   3.2  389.  1.01 27    -7  169
2024  61  4 51   5.2  -2.8  -2.1  -3.7   25773.   3.3  382.  1.00 27   -11  197
2024  61  5 51   5.0  -3.0  -2.1  -3.4   29687.   3.2  383.  0.98 27   -14  155
2024  61  6 51   4.8  -2.3  -2.4  -3.4   29608.   3.4  379.  1.03 23   -14  305
2024  61  7 51   4.3  -1.9  -1.6  -3.5   34731.   3.6  377.  1.08 23   -18  231
2024  61  8 51   4.1  -1.2  -0.6  -3.5   52178.   4.0  372.  1.19 23   -22  148
2024  61  9 51   3.5   0.5  -2.2  -2.2   72475.   3.6  363.  1.00 10   -18  154
2024  61 10 51   4.0   1.0  -2.9  -2.0   65804.   3.5  360.  0.95 10   -11  161
2024  61 11 51   4.1   2.8  -2.3  -1.1   66137.   3.0  341.  0.78 10    -5  176
2024  61 12 51   4.2   3.8  -1.2  -0.9   55843.   2.8  336.  0.69 13    -6  100
2024  61 13 51   3.9   2.9  -1.8  -0.3   51463.   3.0  340.  0.76 13    -9  109
2024  61 14 51   4.1   2.1  -2.2  -0.7   54088.   3.4  350.  0.85 13   -11  155
2024  61 15 51   4.3   2.4  -2.0  -2.7   43981.   3.4  349.  0.83 17   -10  114
2024  61 16 51   4.2   1.7  -1.5  -3.5   35219.   3.5  352.  0.84 17   -14  280
2024  61 17 51   4.2  -0.1  -0.9  -4.0   31383.   3.5  361.  0.89 17   -15  522
2024  61 18 51   4.2  -0.8  -1.3  -3.8   29116.   3.5  365.  0.89 13   -17  478
2024  61 19 51   4.3  -2.6  -1.3  -2.9   23313.   3.3  371.  0.86 13   -18  476
2024  61 20 51   4.1  -1.2  -1.7  -3.4   24315.   3.3  363.  0.84 13   -18  280
2024  61 21 51   4.2  -0.1  -1.2  -3.5   24564.   3.5  350.  0.82  7   -15  200
2024  61 22 51   4.1   0.5  -1.1  -3.9   22165.   3.7  342.  0.82  7   -13  235
2024  61 23 51   4.1   0.6  -1.9  -3.3   26032.   3.5  339.  0.76  7   -12  160
2024  62  0 51   4.1   1.5  -1.4  -3.5   24758.   3.6  331.  0.74 23   -10  147
2024  62  1 51   4.1   0.2  -1.4  -3.4   24341.   3.9  338.  0.83 23    -8  286
2024  62  2 51   4.0  -0.9  -1.1  -3.6   20999.   4.3  344.  0.92 23    -8  216
2024  62  3 51   3.8  -0.2  -2.7  -2.4   25721.   3.9  341.  0.84 13   -12  155
2024  62  4 51   3.4   0.7  -2.7  -1.5   30061.   4.2  330.  0.85 13   -12   99
2024  62  5 51   3.3   1.7  -1.4  -2.2   30217.   3.7  323.  0.73 13   -12   84
2024  62  6 51   3.4   2.7  -0.8  -2.0   23992.   3.6  309.  0.66  7   -12   61
2024  62  7 51   3.3   2.0  -1.0  -2.2   20835.   4.0  312.  0.75  7   -11  108
2024  62  8 51   3.2   1.7  -0.9  -2.4   17917.   4.4  313.  0.81  7   -11  126
2024  62  9 51   3.2   1.7  -2.1  -1.3   17895.   4.6  311.  0.83  7    -8   49
2024  62 10 51   2.9  -0.0  -0.7  -2.1   15962.   4.3  315.  0.80  7    -5   37
2024  62 11 51   3.3  -0.5   0.4  -3.2   12703.   3.7  316.  0.70  7    -3   61
2024  62 12 51   3.0  -0.0   0.1  -2.9   13091.   4.0  312.  0.73 17    -2  100
2024  62 13 51   2.3   0.3  -0.4  -1.7   14356.   5.4  309.  1.00 17     4  145
2024  62 14 51   2.4   1.4  -0.8  -1.4   15526.   5.3  302.  0.93 17     3  149
2024  62 15 51   2.6   1.2  -0.8  -2.0   13748.   5.5  299.  0.95  3     2   77
2024  62 16 51   2.8   0.9  -1.0  -2.3   16513.   5.7  297.  0.98  3     1   77
2024  62 17 51   2.9   0.9  -0.5  -2.5   17783.   6.4  289.  1.04  3    -1  100
2024  62 18 51   3.4   2.5  -1.1  -1.4   14601.   6.3  291.  1.01  3    -1   56
2024  62 19 51   3.6   3.5  -0.6  -0.6   17633.   6.6  290.  1.04  3     2   53
2024  62 20 51   3.5   3.2  -0.6  -1.4   13745.   6.6  287.  1.02  3     3   31
2024  62 21 51   3.6   3.0  -0.2  -2.0   12728.   6.4  285.  1.00  7     1   36
2024  62 22 51   3.4   2.4   0.0  -2.3   15338.   6.6  284.  1.02  7     0   89
2024  62 23 51   3.2   2.2   0.4  -2.1   15355.   6.7  284.  1.03  7     1   67
2024  63  0 51   2.9   1.7   0.5  -2.2   15079.   7.4  282.  1.12 27     2   82
2024  63  1 51   2.8   1.1   0.7  -2.4   14505.   7.8  282.  1.17 27     5  146
2024  63  2 51   3.1   2.3   0.3  -1.6   13806.   8.4  274.  1.21 27     4   27
2024  63  3 51   3.4   3.0  -1.6   0.2    9888.   8.5  270.  1.20  7     4   28
2024  63  4 51   3.0   1.9  -2.0  -0.8   12426.  10.4  271.  1.48  7     4   25
2024  63  5 51   3.3   0.7  -3.1  -0.8    9557.  11.4  279.  1.74  7     8   35
2024  63  6 51   3.6   1.1  -3.3  -0.4    8802.  11.8  278.  1.78  3     8   48
2024  63  7 51   3.8   1.8  -2.4   0.8   11029.  10.3  276.  1.50  3    11   51
2024  63  8 51   2.7   2.4   0.2   1.0   14386.  10.3  276.  1.46  3    10   47
2024  63  9 51   2.3   1.5   0.8   0.9   14478.  12.9  283.  1.89 33    13   37
2024  63 10 51   8.1   1.3  -5.9   0.2   40638.  32.0  329.  6.66 33    31   66
2024  63 11 51  16.1   4.7 -10.0   5.5   59162.  37.1  338.  9.03 33    33  117
2024  63 12 51  20.0   7.0 -17.4  -3.6   59588.  38.4  337.  9.18 50    35  184
2024  63 13 51  16.9   4.6  -6.3 -14.7   58978.  42.8  338.  9.93 50    13  543
2024  63 14 51  15.4   2.7  -3.2 -14.2   53819.  37.4  335.  8.83 50   -19 1216
2024  63 15 51  16.1   3.0  -2.4 -15.3   46057.  29.5  334.  6.46 57   -49  944
2024  63 16 51  15.8   1.7  -3.4 -15.2   57789.  29.1  341.  6.44 57   -71  810
2024  63 17 51  14.4   1.1   2.3  -8.3   48426.  40.3  337.  8.32 57   -99  635
2024  63 18 51  12.2   1.3   4.7  -9.3   58769.  47.6  332.  9.46 63  -111  559
2024  63 19 51  13.8   2.8   5.8 -10.5   47779.  29.6  325.  5.62 63  -112  480
2024  63 20 51  11.9   0.1   8.6   5.7   92955.  25.6  335.  5.28 63  -102  486
2024  63 21 51  10.3  -0.4   7.0  -2.0   91299.  35.4  344.  7.78 40   -86  245
2024  63 22 51  11.7  -0.6  -5.6  -2.0   90392.  29.3  347.  6.48 40   -81  155
2024  63 23 51  13.0   3.7   4.0  -8.3   95381.  16.8  346.  3.88 40   -81  294
2024  64  0 51  13.1   4.3   9.3   1.4  107339.  12.0  346.  2.76 40   -86  410
2024  64  1 51  13.6  -0.5   4.3  12.5  140764.  11.3  343.  2.53 40   -79  163
2024  64  2 51  12.3  -2.1   6.4   9.7  137994.   9.2  342.  2.16 40   -67   58
2024  64  3 51  12.7  -1.6  10.3   5.3  180223.   7.2  344.  1.74 23   -66   59
2024  64  4 51  13.3  -0.1  11.9   3.1  171880.   7.1  343.  1.71 23   -69   80
2024  64  5 51  12.9   0.1  12.1   1.8  168931.   6.9  343.  1.64 23   -68  197
2024  64  6 51  12.0   2.6  10.4   0.8  152273.   7.8  367.  2.15 20   -61  227
2024  64  7 51  11.1  -1.7   9.6   3.1  139381.   7.3  337.  1.77 20   -56  117
2024  64  8 51  11.1  -0.8  10.2   3.0  111116.   6.0  338.  1.49 20   -52   67
2024  64  9 51  10.4  -2.9   9.5   1.0  146166.   5.9  339.  1.61 13   -48   74
2024  64 10 51   9.7  -1.1   8.0   3.0  151517.   6.1  345.  1.67 13   -43  120
2024  64 11 51  10.2   0.6   8.9   4.1  133973.   4.8  355.  1.41 13   -39   55
2024  64 12 51  10.2  -0.9   9.6   2.5   76377.   4.2  353.  1.24 13   -34   36
2024  64 13 51  10.8   0.7  10.2   0.7   90150.   3.6  369.  1.16 13   -35   57
2024  64 14 51  10.5  -2.9   9.5   2.6   76065.   3.4  357.  0.99 13   -39  106
2024  64 15 51  11.1  -4.6   9.0   3.3   89145.   2.7  345.  0.82 10   -42   98
2024  64 16 51  11.2  -3.4  10.4   1.7   69651.   3.2  355.  0.90 10   -39   48
2024  64 17 51  11.2  -4.3   9.5   3.0   64203.   3.0  363.  0.90 10   -37   52
2024  64 18 51  11.2  -3.0  10.3   1.9   51394.   3.0  378.  0.90 10   -37   68
2024  64 19 51  11.8  -2.4  11.1   2.9   40712.   1.1  374.  0.28 10   -41   60
2024  64 20 51  11.9  -2.8  11.2   2.6   28651.   1.0  373.  0.26 10   -41   66
2024  64 21 51  11.7  -1.4  11.3   0.6  197185.   1.4  389.  0.40 23   -40   77
2024  64 22 51  11.0  -0.0  10.4  -0.7  252999.   1.6  407.  0.50 23   -40  229
2024  64 23 51  10.8   0.0  10.6  -0.9  343284.   1.9  403.  0.60 23   -38   46
2024  65  0 51   9.8  -1.0   7.7   1.9  121097.   2.8  386.  0.90 27   -37  159
2024  65  1 51   8.5  -1.8   6.0   3.5  159534.   5.9  381.  1.84 27   -27   66
2024  65  2 51   7.9  -0.2   6.6   3.0  122623.   7.2  389.  2.19 27   -25   37
2024  65  3 51   7.5  -1.0   5.9   1.8  107070.   7.2  379.  2.08 10   -27   32
2024  65  4 51   6.6  -1.9   5.5  -0.8  104539.   6.8  378.  1.93 10   -27   25
2024  65  5 51   6.7  -0.4   5.0  -3.5   86994.   6.3  395.  1.89 10   -29   96
2024  65  6 51   5.5  -1.8   1.8   2.7  102117.   6.5  388.  1.93 20   -33  191
2024  65  7 51   5.9   0.1   3.3  -4.4   89856.   6.1  392.  1.72 20   -31  306
2024  65  8 51   4.9  -1.4   2.7   1.2  127121.   4.9  386.  1.39 20   -34  225
2024  65  9 51   4.5  -2.0   1.0  -1.2  181605.   3.9  383.  1.18 13   -27   55
2024  65 10 51   4.3  -1.0   2.9  -0.9  173734.   3.5  385.  1.07 13   -26   38
2024  65 11 51   5.3  -0.8   4.0   1.0  159829.   2.9  398.  0.93 13   -27  103
2024  65 12 51   5.4  -0.2   4.8   0.8  140709.   3.0  397.  0.91 17   -28  138
2024  65 13 51   5.8  -1.3   5.2  -0.4  141778.   3.1  386.  0.92 17   -30   75
2024  65 14 51   6.5  -2.2   4.8  -1.7  121567.   3.3  392.  0.99 17   -31  118
2024  65 15 51   7.2  -3.4   6.0   1.2   88285.   2.9  392.  0.86 10   -29  142
2024  65 16 51   7.1  -1.9   6.6   0.1  122624.   2.8  388.  0.81 10   -26   58
2024  65 17 51   6.5  -1.6   5.7  -1.4  143192.   3.4  387.  0.96 10   -25   97
2024  65 18 51   6.3  -0.6   5.4  -1.8  131147.   3.4  394.  0.99 17   -25  349
2024  65 19 51   5.6  -0.4   5.1  -1.5  127023.   3.6  394.  1.05 17   -25  149
2024  65 20 51   5.1  -0.2   4.0   0.0  127610.   3.8  395.  1.10 17   -22   39
2024  65 21 51   5.4  -3.2   2.4   3.3   90696.   3.6  370.  0.96  3   -19   54
2024  65 22 51   5.5  -2.8   1.0   3.9   66092.   4.4  379.  1.28  3   -18   46
2024  65 23 51   6.0  -2.0   4.3   3.1   68098.   4.8  389.  1.42  3   -19   40
2024  66  0 51   6.0  -2.7   4.2   2.9   61928.   4.3  391.  1.28  7   -20   29
2024  66  1 51   7.1  -3.0   4.9   3.2   72886.   4.4  396.  1.31  7   -19   26
2024  66  2 51   7.2  -4.0   5.0  -0.7   46705.   3.6  383.  0.99  7   -18   59
2024  66  3 51   5.4   2.4   4.3  -0.8   67231.   3.8  428.  1.29 30   -28  171
2024  66  4 51   5.5   2.4   3.1  -1.9   49743.   2.7  426.  0.90 30   -32   93
2024  66  5 51   5.3   3.2   3.8  -0.3   50142.   2.8  441.  1.00 30   -27  182
2024  66  6 51   5.4   0.3   5.3  -0.0   50880.   2.5  413.  0.78 10   -19  159
2024  66  7 51   5.3  -0.1   5.1   1.0   67292.   2.7  410.  0.83 10   -17  130
2024  66  8 51   5.1   0.6   4.8   0.5   56143.   2.7  407.  0.81 10   -15   58
2024  66  9 51   4.7  -0.4   4.5  -0.7   86675.   3.1  406.  0.93 17   -11   51
2024  66 10 51   5.4   0.1   5.2  -1.3   65603.   2.6  411.  0.79 17   -10  171
2024  66 11 51   5.0   2.1   0.0  -3.4   64015.   3.7  418.  1.14 17   -10  325
2024  66 12 51   4.0   1.7  -2.2  -2.6   55985.   4.5  414.  1.38 17   -13  414
2024  66 13 51   3.0   0.4  -0.0  -1.4   60219.   6.7  408.  2.03 17   -13  294
2024  66 14 51   5.3  -1.7   4.9  -0.4   56725.   2.8  403.  0.81 17   -17  119
2024  66 15 51   6.4  -4.7   4.0   0.8   39103.   2.8  383.  0.75 13   -17  156
2024  66 16 51   6.5  -5.2   2.6   2.6   52214.   3.3  377.  0.87 13   -14   83
2024  66 17 51   6.3  -5.1   2.1   3.0   49915.   3.1  356.  0.73 13   -13   37
2024  66 18 51   6.1  -4.9   1.5   3.2   48202.   3.5  350.  0.79  0   -15   29
2024  66 19 51   6.1  -4.5   0.9   3.9   44118.   3.4  363.  0.80  0   -15   25
2024  66 20 51   6.3  -4.9   1.6   3.5   39129.   3.5  365.  0.84  0   -13   24
2024  66 21 51   6.7  -4.3   2.3   4.1   33061.   4.3  384.  1.16  3   -10   22
2024  66 22 51   6.2  -4.6   1.4   3.1   24756.   4.3  372.  1.08  3    -8   19
2024  66 23 51   5.9  -1.4   4.3   1.5   38300.   4.6  385.  1.27  3    -6   21
2024  67  0 51   6.0  -3.9   2.7   3.0   41881.   4.6  371.  1.18 23    -8   22
2024  67  1 51   2.9  -0.2   2.1  -0.5   44813.  13.0  400.  3.86 23     3   43
2024  67  2 51   3.4  -0.4   2.8   1.3   43998.  14.0  405.  4.22 23     3   27
2024  67  3 51   2.5  -0.3   1.3  -0.4   60263.  14.5  410.  4.31 13     1   30
2024  67  4 51   2.0  -0.1   0.3  -1.5   72169.  13.2  413.  4.02 13     0   61
2024  67  5 51   2.0  -0.4   0.4   0.1   93404.  11.5  413.  3.49 13    -2  133
2024  67  6 51   3.9  -0.1   1.9   0.1  116856.   9.5  414.  2.93 23    -2  112
2024  67  7 51   4.5  -0.6   3.2  -1.6   91886.   9.5  411.  2.92 23    -2   91
2024  67  8 51   3.9   0.9   3.1  -2.2   78736.   9.0  406.  2.68 23    -4  132
2024  67  9 51   3.9   0.3   2.8  -2.5   53872.   9.7  407.  2.89 27    -5  319
2024  67 10 51   3.8   0.6   3.2  -1.8   35027.  10.0  403.  2.91 27    -9  187
2024  67 11 51   3.7   2.1   1.2  -1.8   58124.   7.6  397.  2.16 27    -3  119
2024  67 12 51   4.2   2.4  -0.8  -2.6   72131.   6.1  395.  1.74 20    -5  249
2024  67 13 51   5.7   3.0  -4.4   0.3   55105.   5.3  400.  1.56 20   -10  216
2024  67 14 51   4.5   0.2  -1.1  -0.9   60889.   7.1  400.  2.14 20   -11  143
2024  67 15 51   5.9   1.3  -1.1  -3.7   66345.   8.0  395.  2.36 27   -15  352
2024  67 16 51   5.7   0.2  -5.2   1.3   61939.   9.7  399.  2.94 27   -12  249
2024  67 17 51   5.9   2.2  -3.4  -3.7   71988.   8.4  388.  2.41 27   -12  292
2024  67 18 51   6.5   3.3  -0.3  -4.7   58459.   7.2  383.  1.95 37   -22  291
2024  67 19 51   7.6   3.5  -3.4  -4.5   77691.   4.3  409.  1.33 37   -31  415
2024  67 20 51   6.1   3.3  -3.6  -1.8  122070.   5.4  425.  1.92 37   -36  624
2024  67 21 51   6.1   1.9  -5.3   0.5  114953.   4.7  428.  1.77 30   -29  290
2024  67 22 51   6.1   2.8  -3.0  -0.7   95115.   4.5  423.  1.64 30   -19   92
2024  67 23 51   6.0   3.4  -2.8  -2.6   68623.   4.0  413.  1.37 30   -19  220
2024  68  0 51   6.4   2.6  -5.1   2.3   54044.   3.8  414.  1.33 27   -16  132
2024  68  1 51   7.1   2.4  -4.9   4.0   56155.   3.6  417.  1.27 27   -10   53
2024  68  2 51   7.0   4.2  -3.8   2.6   73314.   4.5  418.  1.62 27    -7   46
2024  68  3 51   7.0   5.0   0.3  -3.9   85225.   5.1  416.  1.80 30   -12  132
2024  68  4 51   6.4   3.6  -1.6  -4.3   80824.   4.4  425.  1.53 30   -23  199
2024  68  5 51   6.1   2.6  -3.2   1.1  140358.   4.3  453.  1.70 30   -25  276
2024  68  6 51   6.3   4.5  -1.0  -1.6  186455.   3.4  482.  1.60 20   -19  198
2024  68  7 51   5.7   3.3   0.3   3.1  193964.   3.2  493.  1.61 20   -19   76
2024  68  8 51   5.3   2.0  -2.7   0.4  189985.   2.8  505.  1.46 20   -18  112
2024  68  9 51   4.9   3.5  -0.2  -0.4  215974.   2.8  492.  1.39  7   -19   53
2024  68 10 51   5.0   2.7  -0.9   2.6  182044.   3.0  506.  1.55  7   -15   70
2024  68 11 51   4.9   3.1   0.7   0.1  174015.   2.9  497.  1.44  7    -9   40
2024  68 12 51   4.9   3.6  -1.6  -1.2  163690.   2.6  491.  1.26 17    -6   41
2024  68 13 51   4.8   2.2  -2.8  -0.6  151447.   2.8  499.  1.38 17    -9   82
2024  68 14 51   4.8   4.1  -1.7  -0.3  158753.   2.6  477.  1.16 17   -14  153
2024  68 15 51   5.1   4.3  -1.8  -1.7  135316.   2.5  472.  1.08  7   -18  146
2024  68 16 51   5.0  -0.1  -1.5   2.5  131625.   3.0  503.  1.49  7   -18   91
2024  68 17 51   5.2   2.8  -3.8  -0.2  123455.   3.1  471.  1.38  7   -15  118
2024  68 18 51   5.0   2.8  -2.2   2.0  132147.   3.2  469.  1.51 17   -13   60
2024  68 19 51   5.5   5.0   0.9  -0.6  128664.   3.3  450.  1.46 17   -11   66
2024  68 20 51   6.0   3.7  -2.6  -3.3  107231.   3.5  475.  1.61 17   -16  228
2024  68 21 51   6.3   3.4  -3.4  -3.5  117095.   3.7  476.  1.67 37   -25  558
2024  68 22 51   6.2   1.8  -3.7  -3.7  115044.   3.9  484.  1.82 37   -23  665
2024  68 23 51   6.2  -0.1  -3.8  -4.5  126428.   4.0  494.  1.91 37   -22  460
2024  69  0 51   6.1   1.0  -2.9  -4.8  124486.   4.1  482.  1.88 40   -21  517
2024  69  1 51   5.7   5.1  -0.0  -1.7  139362.   3.3  445.  1.34 40   -21  454
2024  69  2 51   5.8   5.7   0.0  -0.2  137554.   3.1  433.  1.18 40   -19   79
2024  69  3 51   5.5   3.3  -1.9  -0.9  131797.   3.8  457.  1.63 30   -17   81
2024  69  4 51   5.3   2.9  -3.0  -1.0  129354.   4.0  456.  1.68 30   -20   99
2024  69  5 51   5.3   2.2  -2.6  -0.3  130442.   3.8  466.  1.64 30   -25  230
2024  69  6 51   5.4   2.0  -3.5  -1.2  130568.   4.0  461.  1.70 23   -19  197
2024  69  7 51   5.0   2.1  -2.4  -0.5  142793.   4.0  454.  1.62 23   -20  126
2024  69  8 51   4.5   1.4  -2.0  -1.0  142556.   4.3  458.  1.77 23   -23  162
2024  69  9 51   4.8   1.8   3.7   0.0  138847.   4.3  462.  1.80 20   -24  138
2024  69 10 51   4.6   1.9   3.2  -0.1  136508.   4.3  456.  1.76 20   -22  204
2024  69 11 51   4.4   2.3   0.9   0.7  129502.   4.1  446.  1.60 20   -16  230
2024  69 12 51   4.2   1.6  -0.4   2.2  129366.   4.1  449.  1.62 17   -14   48
2024  69 13 51   4.2   0.7   0.6   3.0  113828.   4.2  452.  1.63 17   -13   48
2024  69 14 51   4.3   3.4   0.2   2.1  108764.   3.9  427.  1.39 17   -14   45
2024  69 15 51   4.7   4.3  -1.3  -0.0  103605.   3.2  411.  1.04 13   -16   36
2024  69 16 51   5.0   3.6  -2.4  -1.7   92965.   3.7  417.  1.23 13   -15   60
2024  69 17 51   5.0   2.4  -2.6  -1.7   89603.   3.9  427.  1.36 13   -17  215
2024  69 18 51   5.0   1.6  -2.1  -3.1   83641.   4.0  434.  1.43 27   -19  342
